Rating,Company Name,Job Title,Salary,Salaries Reported,Location,,,,,
4.1,Social Beat,Web Developer,400000,2,Bangalore,,,,,
3.9,HARMAN,Web Developer,300000,2,Bangalore,,,,,
4.2,Zinavo Technologies,Web Developer,400000,2,Bangalore,,,,,
3.9,ABC,Web Developer,300000,2,Bangalore,,,,,
4,Deloitte,Web Developer,400000,2,Bangalore,,,,,
4.3,Codolin Technologies,Web Developer,400000,2,Bangalore,,,,,
4,Mantra Labs,Web Developer,400000,2,Bangalore,,,,,
2.4,Arowana Consulting,Web Developer,250000,2,Bangalore,,,,,
4.2,Freelancer,Web Developer,400000,2,Bangalore,,,,,
3.5,WebMobi,Web Developer,300000,2,Bangalore,,,,,
3.9,LAIKA,Web Developer - Intern,300000,2,Bangalore,,,,,
3.8,Empower,Web Developer,300000,2,Bangalore,,,,,
3.8,CGI,Web Developer,300000,2,Bangalore,,,,,
4.2,Freelancer,Web Developer,400000,2,Bangalore,,,,,
3.9,Sonata Software,Web Developer,300000,2,Bangalore,,,,,
3.9,Inkoniq IT Solutions,Web Developer,300000,2,Bangalore,,,,,
3.9,Tata Consultancy Services,Web Developer,300000,2,Bangalore,,,,,
4.7,Snipe Tech Pvt Ltd.,Web Developer,400000,2,Bangalore,,,,,
4,ZaranTech,Web Developer,400000,2,Bangalore,,,,,
4.3,Vmoksha Technologies,Web Developer,400000,2,Bangalore,,,,,
5,Scwebs,Web Developer,600000,2,Bangalore,,,,,
3.3,Kenscio,Web Developer,300000,2,Bangalore,,,,,
2.2,India1cart & Mart,Web Developer,250000,2,Bangalore,,,,,
4.2,HP Inc.,Web Developer,400000,2,Bangalore,,,,,
3.8,Mercedes-Benz Research and Development India,Web Developer,300000,2,Bangalore,,,,,
4,Invoker Technologies,Web Developer,400000,2,Bangalore,,,,,
4.2,SalesKen,Web Developer,400000,2,Bangalore,,,,,
4.3,Cisco Systems,Web Developer,400000,2,Bangalore,,,,,
4.7,MyTasi,Web Developer - Intern,400000,2,Bangalore,,,,,
3.7,Pink Lemonade,Web Developer,300000,2,Bangalore,,,,,
3.8,ADmyBRAND,Web Developer,300000,2,Bangalore,,,,,
3.8,Amazon,Web Developer - Intern,300000,2,Bangalore,,,,,
4.9,WoggleSoft,Web Developer,400000,2,Bangalore,,,,,
4.2,YES,Web Developer,400000,2,Bangalore,,,,,
4,ThiDiff Technologies,Web Developer,400000,2,Bangalore,,,,,
4.1,Robert Bosch India,Web Developer,400000,2,Bangalore,,,,,
5,Explara,Web Developer,600000,2,Bangalore,,,,,
4,Proton Expert Systems & Solutions,Web Developer,400000,2,Bangalore,,,,,
3.9,Unilog Content Solutions,Web Developer,300000,2,Bangalore,,,,,
2.3,iCMG,Web Developer,250000,2,Bangalore,,,,,
4.2,Nviera Technologies,Web Developer,400000,2,Bangalore,,,,,
3.9,Codingmart Technologies,Web Developer,300000,2,Bangalore,,,,,
4.1,Software Developers,Web Developer,400000,2,Bangalore,,,,,
4.4,5ine Web Solutions,Web Developer,400000,2,Bangalore,,,,,
3.8,Wipro Technologies,Web Developer,300000,2,Bangalore,,,,,
5,Velozion Technologies,Web Developer,600000,2,Bangalore,,,,,
3.7,22feet,Web Developer,300000,2,Bangalore,,,,,
4.3,MAP Systems,Web Developer,400000,2,Bangalore,,,,,
4.4,BrandStory (India),Web Developer,400000,2,Bangalore,,,,,
3.9,Publicis Sapient,Web Developer,300000,2,Bangalore,,,,,
3.8,Supermarket Grocery Supplies,Web Developer,300000,2,Bangalore,,,,,
4,Nones,Web Developer,400000,2,Bangalore,,,,,
3.3,Anonymous,Web Developer,300000,2,Bangalore,,,,,
3.6,Goodera,Web Developer - Intern,300000,2,Bangalore,,,,,
3.7,Duxes Labs,Web Developer,300000,2,Bangalore,,,,,
3.5,Theorem,Web Developer,300000,2,Bangalore,,,,,
4.4,SAP,Web Developer,400000,2,Bangalore,,,,,
4.1,MountBlue Technologies,Web Developer,450000,2,Bangalore,,,,,
3.8,Tata Consultancy Services (North America),Web Developer,300000,2,Bangalore,,,,,
4.1,EMPLOYERS,Web Developer,450000,2,Bangalore,,,,,
3.5,Firstsource Solutions,Web Developer,300000,1,Bangalore,,,,,
2.6,Parvalux Electric Motors,Web Developer,250000,1,Bangalore,,,,,
3.6,Akashic Ventures,Web Developer,300000,1,Bangalore,,,,,
4.3,Treehack,Web Developer,450000,1,Bangalore,,,,,
3.9,Tableau Software,Web Developer,300000,1,Bangalore,,,,,
3,bhagath,Web Developer - Intern,300000,1,Bangalore,,,,,
3.9,Freelancing Design,Web Developer,300000,1,Bangalore,,,,,
4.5,Google,Web Developer,450000,1,Bangalore,,,,,
3,netzwerk P,Web Developer,300000,1,Bangalore,,,,,
4,B.E.S.T Innovation University,Web Developer,450000,1,Bangalore,,,,,
3.8,RAM,Web Developer,300000,1,Bangalore,,,,,
5,MMR Infotech,Web Developer,600000,1,Bangalore,,,,,
4.5,Groww,Web Developer,450000,1,Bangalore,,,,,
4.6,StudioTale,Web Developer,450000,1,Bangalore,,,,,
3.3,Alain Charles Publishing,Web Developer,300000,1,Bangalore,,,,,
5,Holagraph,Web Developer - Intern,600000,1,Bangalore,,,,,
4.2,JAVA,Web Developer,450000,1,Bangalore,,,,,
4,banda santhosh,Web Developer,450000,1,Bangalore,,,,,
3.9,Sonata Software,Web Developer - Intern,300000,1,Bangalore,,,,,
4.1,IBM,Web Developer,450000,1,Bangalore,,,,,
4.4,Pace Wisdom Solutions,Web Developer,450000,1,Bangalore,,,,,
4.4,ZikraByte,Web Developer - Intern,450000,1,Bangalore,,,,,
3.8,Anthropologie,Web Developer - Intern,300000,1,Bangalore,,,,,
4,DONE by NONE,Web Developer,450000,1,Bangalore,,,,,
3.5,Swaragh Technologies,Web Developer,300000,1,Bangalore,,,,,
2.8,Prakash Sachin & Co.,Web Developer,250000,1,Bangalore,,,,,
3.4,Macy's,Web Developer,300000,1,Bangalore,,,,,
2.7,Shroak Softwares,Web Developer,250000,1,Bangalore,,,,,
4.5,Wysa,Web Developer,450000,1,Bangalore,,,,,
4,InterviewPass,Web Developer - Intern,450000,1,Bangalore,,,,,
4,xdcfdsfwec,Web Developer,450000,1,Bangalore,,,,,
1,Corpyogi System,Web Developer,100000,1,Bangalore,,,,,
4,3ACES Technologies,Web Developer,450000,1,Bangalore,,,,,
3.2,EbixCash World Money,Web Developer,300000,1,Bangalore,,,,,
3.1,Velankani Group,Web Developer,300000,1,Bangalore,,,,,
3.9,We Are Job Seekers,Web Developer,300000,1,Bangalore,,,,,
4,Anuj,Web Developer,450000,1,Bangalore,,,,,
2.5,iSimplexity,Web Developer - Intern,250000,1,Bangalore,,,,,
3.3,Red Baron,Web Developer,300000,1,Bangalore,,,,,
4,Rubixsoftsolutions,Web Developer,450000,1,Bangalore,,,,,
3.1,Mind Fleck,Web Developer,300000,1,Bangalore,,,,,
3.2,CADOpt Technologies,Web Developer,300000,1,Bangalore,,,,,
5,Technobuk,Web Developer - Intern,600000,1,Bangalore,,,,,
3,AcceptanceNOW,Web Developer,300000,1,Bangalore,,,,,
4.1,Techno Softwares,Web Developer,450000,1,Bangalore,,,,,
4.2,Simpl,Web Developer,450000,1,Bangalore,,,,,
3.9,ABC For Java & Testing,Web Developer,300000,1,Bangalore,,,,,
4.3,Factana Computing,Web Developer,450000,1,Bangalore,,,,,
4.5,25K DIGITAL,Web Developer,450000,1,Bangalore,,,,,
5,NS Web Technology,Web Developer,600000,1,Bangalore,,,,,
2.5,Babajob Services,Web Developer,250000,1,Bangalore,,,,,
4,IDA Automation,Web Developer,450000,1,Bangalore,,,,,
4.3,Angika Technologies,Web Developer,450000,1,Bangalore,,,,,
5,I-Life,Web Developer,600000,1,Bangalore,,,,,
4.3,SKYYLIVES INFOTECH,Web Developer,450000,1,Bangalore,,,,,
4.7,Lokal App,Web Developer,450000,1,Bangalore,,,,,
4.5,Agami Technologies,Web Developer,450000,1,Bangalore,,,,,
4.1,IceCream Labs,Web Developer - Intern,450000,1,Bangalore,,,,,
4,A way of happiness,Web Developer,450000,1,Bangalore,,,,,
2.7,Krackerz 360 Degree Solutions,Web Developer,250000,1,Bangalore,,,,,
3.7,Optum,Web Developer,300000,1,Bangalore,,,,,
4,Open Web Developers,Web Developer,450000,1,Bangalore,,,,,
4.4,Squadcast,Web Developer,450000,1,Bangalore,,,,,
3.7,TalentQuest,Web Developer,300000,1,Bangalore,,,,,
4.5,Vedak,Web Developer,450000,1,Bangalore,,,,,
4.3,Arista Networks,Web Developer,450000,1,Bangalore,,,,,
3.8,Microchip,Web Developer,300000,1,Bangalore,,,,,
4.6,NNC Infotech,Web Developer,450000,1,Bangalore,,,,,
4.2,Across The Globe,Web Developer - Intern,450000,1,Bangalore,,,,,
4,Self,Web Developer - Contractor,450000,1,Bangalore,,,,,
3.8,Prakat Solutions,Web Developer,300000,1,Bangalore,,,,,
4,queue43,Web Developer - Intern,450000,1,Bangalore,,,,,
4,Ft,Web Developer,450000,1,Bangalore,,,,,
5,Atom Data Labs,Web Developer,600000,1,Bangalore,,,,,
4.2,Jhon Deere,Web Developer,450000,1,Bangalore,,,,,
3.3,Melange Systems,Web Developer,300000,1,Bangalore,,,,,
3,Networking Hardwares,Web Developer,300000,1,Bangalore,,,,,
5,Digirex Technologies,Web Developer,600000,1,Bangalore,,,,,
4,Conceito Technology,Web Developer,450000,1,Bangalore,,,,,
3.8,Adcuratio,Web Developer,300000,1,Bangalore,,,,,
4,inMorphis,Web Developer,450000,1,Bangalore,,,,,
2,Citizengage,Web Developer,250000,1,Bangalore,,,,,
4.7,Emproto Technologies,Web Developer,450000,1,Bangalore,,,,,
5,Sanvi Innovations,Web Developer,600000,1,Bangalore,,,,,
5,AtionZ,Web Developer,600000,1,Bangalore,,,,,
4,Triwits Technologies,Web Developer,450000,1,Bangalore,,,,,
3.6,Access Indian Solution,Web Developer,300000,1,Bangalore,,,,,
4.2,Freelancer,Web Developer,450000,1,Bangalore,,,,,
4.2,K12 Techno Services,Web Developer,450000,1,Bangalore,,,,,
3.9,Manjeera Constructions,Web Developer,300000,1,Bangalore,,,,,
3.3,Pragna Technologies,Web Developer,300000,1,Bangalore,,,,,
3.2,Hurix,Web Developer,300000,1,Bangalore,,,,,
3.1,TAGFact,Web Developer,300000,1,Bangalore,,,,,
4,New Way Services,Web Developer,450000,1,Bangalore,,,,,
3,Webtech Developers,Web Developer,300000,1,Bangalore,,,,,
4.2,eMpulse Global,Web Developer,450000,1,Bangalore,,,,,
5,Tiramisu New Media Solutions,Web Developer,600000,1,Bangalore,,,,,
4.1,Siemens,Web Developer,450000,1,Bangalore,,,,,
3.6,Tata Power SED,Web Developer,300000,1,Bangalore,,,,,
3.9,Brillio,Web Developer,300000,1,Bangalore,,,,,
3.6,Halodoc,Web Developer - Intern,300000,1,Bangalore,,,,,
4,Sincerity Solutions,Web Developer,450000,1,Bangalore,,,,,
3.9,CSC,Web Developer,300000,1,Bangalore,,,,,
4.2,Internshala,Web Developer - Intern,450000,1,Bangalore,,,,,
3.5,Naukri Job,Web Developer,300000,1,Bangalore,,,,,
4.4,Riverdale Software Solutions,Web Developer,450000,1,Bangalore,,,,,
3.4,Newfold Digital,Web Developer - Intern,300000,1,Bangalore,,,,,
3.5,WMall,Web Developer,300000,1,Bangalore,,,,,
4.1,Honeycomb Creative Support,Web Developer,450000,1,Bangalore,,,,,
3.4,Vital Solutions (Singapore),Web Developer,300000,1,Bangalore,,,,,
3.2,Dunst Consulting,Web Developer,300000,1,Bangalore,,,,,
4.2,BSH Home Appliances Group,Web Developer - Intern,450000,1,Bangalore,,,,,
3.6,Yodlee,Web Developer,300000,1,Bangalore,,,,,
3.8,Jumpking International,Web Developer,300000,1,Bangalore,,,,,
3.6,Regalix,Web Developer,300000,1,Bangalore,,,,,
3,citoto,Web Developer - Intern,300000,1,Bangalore,,,,,
3.8,Vishal Enterprises,Web Developer,300000,1,Bangalore,,,,,
3.4,State Street,Web Developer - Contractor,300000,1,Bangalore,,,,,
4.5,Treewalker Technologies,Web Developer,450000,1,Bangalore,,,,,
4.1,Book Your Game,Web Developer,450000,1,Bangalore,,,,,
4.3,Lumious,Web Developer,450000,1,Bangalore,,,,,
3.4,Greynium Information Technologies,Web Developer,300000,1,Bangalore,,,,,
4.2,Times Internet,Web Developer,450000,1,Bangalore,,,,,
3.4,PROVAB,Web Developer,300000,1,Bangalore,,,,,
5,Unitary,Web Developer,600000,1,Bangalore,,,,,
4.2,Informatica,Web Developer,450000,1,Bangalore,,,,,
3.6,Xtreme Information,Web Developer,300000,1,Bangalore,,,,,
5,Palmate Solutions,Web Developer,600000,1,Bangalore,,,,,
4,BayesLabs,Web Developer,450000,1,Bangalore,,,,,
3.2,BigApp,Web Developer,300000,1,Bangalore,,,,,
3,Ashok Enterprises,Web Developer,300000,1,Bangalore,,,,,
4.8,MSZIN Technologies,Web Developer,450000,1,Bangalore,,,,,
3.9,Yes Bank,Web Developer,300000,1,Bangalore,,,,,
4,BestCareerLeap,Web Developer,450000,1,Bangalore,,,,,
4,Sai Prithvi,Web Developer,450000,1,Bangalore,,,,,
4.1,Virtual Employee,Web Developer,450000,1,Bangalore,,,,,
5,Jolaworks Technologies,Web Developer,600000,1,Bangalore,,,,,
3.3,ORAI-ROBOTICS,Web Developer,300000,1,Bangalore,,,,,
3.7,The Wonderful Company,Web Developer,300000,1,Bangalore,,,,,
3.7,CADD Centre,Web Developer,300000,1,Bangalore,,,,,
3.8,Concentrix,Web Developer,300000,1,Bangalore,,,,,
3.6,Relevance Lab,Web Developer,300000,1,Bangalore,,,,,
3.4,Laguna Clothing Private Limited,Web Developer - Intern,300000,1,Bangalore,,,,,
4,E2 Softwares,Web Developer - Intern,450000,1,Bangalore,,,,,
3.6,Kamla Nehru Institute of Technology,Web Developer,300000,1,Bangalore,,,,,
3.8,myApps Solutions,Web Developer,300000,1,Bangalore,,,,,
3.4,Lucida Technologies,Web Developer,300000,1,Bangalore,,,,,
5,New Calm,Web Developer - Intern,600000,1,Bangalore,,,,,
3.8,Qumu,Web Developer,300000,1,Bangalore,,,,,
3.9,Tatvasoft,Web Developer,300000,1,Bangalore,,,,,
4,Simplilearn Solutions,Web Developer,450000,1,Bangalore,,,,,
3.8,XYZ,Web Developer,300000,1,Bangalore,,,,,
5,Inventive Networks,Web Developer,600000,1,Bangalore,,,,,
3.9,Rahul Industries,Web Developer,300000,1,Bangalore,,,,,
3,Promenant Innovation Labs,Web Developer - Intern,300000,1,Bangalore,,,,,
4,iPixxel,Web Developer,450000,1,Bangalore,,,,,
3.6,Novatech Robo,Web Developer,300000,1,Bangalore,,,,,
3.1,Send My Gift,Web Developer,300000,1,Bangalore,,,,,
3.5,Vigyanlabs Innovations,Web Developer,300000,1,Bangalore,,,,,
4,Snapittoday.com,Web Developer,450000,1,Bangalore,,,,,
4.7,Snipe Tech Pvt Ltd.,Web Developer,450000,1,Bangalore,,,,,
4,Retter Technology Consulting,Web Developer,450000,1,Bangalore,,,,,
4.3,Pickcel,Web Developer,450000,1,Bangalore,,,,,
3.9,Kyndryl,Web Developer,300000,1,Bangalore,,,,,
4.2,Bibox Labs,Web Developer,450000,1,Bangalore,,,,,
2.7,Onetech Ventures,Web Developer,250000,1,Bangalore,,,,,
3.5,GFG Alliance,Web Developer,300000,1,Bangalore,,,,,
4.5,WordPress Developer,Web Developer,450000,1,Bangalore,,,,,
4.7,Interneed,Web Developer,450000,1,Bangalore,,,,,
3.1,VizExperts,Web Developer,300000,1,Bangalore,,,,,
2.5,Bluepearls Digital Info,Web Developer,250000,1,Bangalore,,,,,
4.3,Intel Corporation,Web Developer,450000,1,Bangalore,,,,,
3.7,Vibrant Info,Web Developer,300000,1,Bangalore,,,,,
3.9,Standard Chartered Bank,Web Developer,300000,1,Bangalore,,,,,
4.5,David Weekley Homes,Web Developer,450000,1,Bangalore,,,,,
4.1,Momoe Technologies,Web Developer - Intern,450000,1,Bangalore,,,,,
4,DONE by NONE,Web Developer,450000,1,Bangalore,,,,,
4.9,Learnbay,Web Developer,450000,1,Bangalore,,,,,
5,Plexi Innovative Healthcare,Web Developer,600000,1,Bangalore,,,,,
3,Nexify Training,Web Developer,300000,1,Bangalore,,,,,
4.1,Flipkart,Web Developer,450000,1,Bangalore,,,,,
5,Carcility Technologies,Web Developer,600000,1,Bangalore,,,,,
3,Lincode,Web Developer - Intern,300000,1,Bangalore,,,,,
4.8,AdAid,Web Developer,450000,1,Bangalore,,,,,
4,VIS Networks,Web Developer,450000,1,Bangalore,,,,,
3.4,AdverScribe,Web Developer,300000,1,Bangalore,,,,,
3.8,WayCool Foods & Products,Web Developer,300000,1,Bangalore,,,,,
3.8,Honeywell,Web Developer,300000,1,Bangalore,,,,,
5,Bhimart,Web Developer,600000,1,Bangalore,,,,,
4.1,Flipkart,Web Developer - Contractor,450000,1,Bangalore,,,,,
3.6,Saggezza,Web Developer,300000,1,Bangalore,,,,,
4,Abhishek Enterprises,Web Developer,450000,1,Bangalore,,,,,
4,DoozieSoft,Web Developer Contractor,450000,1,Bangalore,,,,,
5,Green Peace constructions,Web Developer,600000,1,Bangalore,,,,,
4.2,Infoblox,Web Developer,450000,1,Bangalore,,,,,
3.1,Walgreens,Web Developer,300000,1,Bangalore,,,,,
4,Raghavendra Shipping Services,Web Developer,450000,1,Bangalore,,,,,
2.8,Sourcebits Technologies,Web Developer,250000,1,Bangalore,,,,,
4,Digitera Technologies,Web Developer,450000,1,Bangalore,,,,,
4,Miisky Technovation,Web Developer,450000,1,Bangalore,,,,,
3.8,BirjaSoft Technologies,Web Developer,300000,1,Bangalore,,,,,
2.8,Alfa PEB,Web Developer,250000,1,Bangalore,,,,,
4.9,Neokred Technologies,Web Developer,450000,1,Bangalore,,,,,
3.8,Shiva,Web Developer - Intern,300000,1,Bangalore,,,,,
4,Thrive Technologies,Web Developer,450000,1,Bangalore,,,,,
3.8,Inventeron Technologies And Business Solutions,Web Developer - Intern,300000,1,Bangalore,,,,,
4.1,Primenumbers Technologies,Web Developer,450000,1,Bangalore,,,,,
5,Inventive Networks,Web Developer,600000,1,Bangalore,,,,,
4.1,Success R Hrtech,Web Developer,450000,1,Bangalore,,,,,
4,ADDA,Web Developer,450000,1,Bangalore,,,,,
4.5,nuSecond Technologies,Web Developer,450000,1,Bangalore,,,,,
4,Diksha Technologies,Web Developer,450000,1,Bangalore,,,,,
5,Cero Global,Web Developer - Intern,600000,1,Bangalore,,,,,
4.1,Nokia,Web Developer,450000,1,Bangalore,,,,,
3.2,Ansh Labs,Web Developer,300000,1,Bangalore,,,,,
4.5,Adaequare,Web Developer,450000,1,Bangalore,,,,,
3.8,Symphony Teleca,Web Developer,300000,1,Bangalore,,,,,
5,Cybotrix Technologies,Web Developer,600000,1,Bangalore,,,,,
4.2,Ossisto,Web Developer,450000,1,Bangalore,,,,,
4.7,Chattel Technologies,Web Developer - Intern,450000,1,Bangalore,,,,,
5,YunoDev,Web Developer,600000,1,Bangalore,,,,,
3.9,Philips,Web Developer,300000,1,Bangalore,,,,,
5,Implyfree,Web Developer,600000,1,Bangalore,,,,,
3.9,Tata Consultancy Services,Web Developer,300000,1,Bangalore,,,,,
3.8,MediaMelon,Web Developer - Intern,300000,1,Bangalore,,,,,
3.9,42Gears Mobility Systems,Web Developer,300000,1,Bangalore,,,,,
4.4,Thorsignia,Web Developer,450000,1,Bangalore,,,,,
4.1,IBM,Web Developer,450000,1,Bangalore,,,,,
4.3,People10,Web Developer,450000,1,Bangalore,,,,,
4.5,RENDUS Technologies,Web Developer,450000,1,Bangalore,,,,,
3.8,Bühler Group,Web Developer,300000,1,Bangalore,,,,,
4.1,Falabella,Web Developer,450000,1,Bangalore,,,,,
3.4,E.D,Web Developer,300000,1,Bangalore,,,,,
3.9,Harish,Web Developer,300000,1,Bangalore,,,,,
4.8,Cryptograph Technology,Web Developer,450000,1,Bangalore,,,,,
4.5,Beegru,Web Developer,450000,1,Bangalore,,,,,
4,Macrosys,Web Developer,450000,1,Bangalore,,,,,
4,AllRight Jobs,Web Developer,450000,1,Bangalore,,,,,
3.5,Muse Communications,Web Developer,300000,1,Bangalore,,,,,
3.2,AI Robotica,Web Developer - Intern,300000,1,Bangalore,,,,,
3.1,Pubburps,Web Developer - Intern,300000,1,Bangalore,,,,,
4,Cogxio,Web Developer,450000,1,Bangalore,,,,,
3.8,Verzeo,Web Developer,300000,1,Bangalore,,,,,
4.3,BeyondTrust,Web Developer,450000,1,Bangalore,,,,,
3.5,Wistron,Web Developer,300000,1,Bangalore,,,,,
4.3,Telloquent Solutions,Web Developer,450000,1,Bangalore,,,,,
3.3,ITI Limited,Web Developer,300000,1,Bangalore,,,,,
4.2,Snehalniti,Web Developer,450000,1,Bangalore,,,,,
5,LWYD Interactive,Web Developer,600000,1,Bangalore,,,,,
3.7,Tetra Tech,Web Developer,300000,1,Bangalore,,,,,
3.8,Weber Shandwick,Web Developer,300000,1,Bangalore,,,,,
3.7,Bhilwara Infotech,Web Developer - Contractor,300000,1,Bangalore,,,,,
5,Pitch2Ad,Web Developer,600000,1,Bangalore,,,,,
4.7,WebEduLabs,Web Developer,450000,1,Bangalore,,,,,
3.7,HelloFresh,Web Developer - Intern,300000,1,Bangalore,,,,,
3.3,1985,Web Developer,300000,1,Bangalore,,,,,
5,Pebble Softwares,Web Developer,600000,1,Bangalore,,,,,
4.1,Kalinga Institute of Industrial Technology,Web Developer,450000,1,Bangalore,,,,,
5,Login2 IT Solutions,Web Developer,600000,1,Bangalore,,,,,
4,Windice OPC,Web Developer,450000,1,Bangalore,,,,,
3.8,Hexwhale,Web Developer,300000,1,Bangalore,,,,,
4,CouponRani,Web Developer,450000,1,Bangalore,,,,,
4,Dynamic Selling Technologies,Web Developer,450000,1,Bangalore,,,,,
4,Zomato,Web Developer,450000,1,Bangalore,,,,,
4.3,Tecsys,Web Developer - Contractor,450000,1,Bangalore,,,,,
4.2,Srijan Technologies,Web Developer - Intern,450000,1,Bangalore,,,,,
